episode,step,time,alpha,alpha_error,theta,alpha_dot,theta_dot,action_voltage,reward,episode_reward,best_reward,done
0,35,0.13846802711486816,3.451456772742693,0.30986411915290013,-0.33440781175906975,2.03599295715016,-1.6855444572376077,-4.64,-9.752610955204712,2277.1965211002966,-inf,False
0,36,0.14210748672485352,3.479068426924634,0.337475773334841,-0.3528155812136975,2.531995287196688,-1.8980549823791337,-2.9,-9.682047616483462,2267.514473483813,-inf,False
0,37,0.1459953784942627,3.509748042682347,0.3681553890925535,-0.36815538909255385,2.9020650264389785,-1.85554921003919,5.8,-9.621720222870662,2257.8927532609423,-inf,False
0,38,0.149993896484375,3.5342917352885173,0.3926990816987246,-0.3865631585471816,2.8551087494220795,-1.9358918438009358,1.1599999999999993,-9.544695208876554,2248.348058052066,-inf,False
0,39,0.15360069274902344,3.5619033894704586,0.4203107358806655,-0.4049709280018093,3.0572558655227446,-2.058961623961014,4.06,-9.47825550093727,2238.8698025511285,-inf,False
0,40,0.15748214721679688,3.586447082076629,0.44485442848683654,-0.42337869745643697,2.9723411432985545,-2.079508481358036,-5.22,-9.411217044220962,2229.4585855069076,-inf,False
0,41,0.16109323501586914,3.6109907746827994,0.4693981210930058,-0.4325825821837508,3.007154651264726,-1.745206547901762,5.22,-9.332342724824834,2220.126242782083,-inf,False
0,42,0.16499614715576172,3.6355344672889696,0.4939418136991769,-0.4540583132141498,2.946647275495387,-2.0112419520073495,-5.8,-9.247508446485302,2210.8787343355975,-inf,False
0,43,0.16901230812072754,3.6662140830466825,0.5246214294568894,-0.4724660826687775,3.1218142022062967,-2.0287708168182497,1.7399999999999993,-9.112931392498645,2201.765802943099,-inf,False
0,44,0.17248773574829102,3.696893698804395,0.5553010452146019,-0.4878058905476339,3.4156882501239596,-2.0072769031196525,4.06,-9.001455887751522,2192.7643470553476,-inf,False
0,45,0.1761016845703125,3.7214373914105656,0.579844737820773,-0.500077736850719,3.2907103210230817,-1.8369921384684411,5.22,-8.906706192219602,2183.857640863128,-inf,False
0,46,0.18000006675720215,3.749049045592507,0.6074563920027138,-0.5154175447295755,3.2567799306366627,-1.8149668159430818,-3.48,-8.772838742034812,2175.084802121093,-inf,False
0,47,0.18404674530029297,3.782796622925991,0.6412039693361979,-0.5307573526084318,3.4231302826369765,-1.7701201835806217,-3.48,-8.608601348556716,2166.4762007725362,-inf,False
0,48,0.18799591064453125,3.816544200259475,0.674951546669682,-0.5460971604872883,3.579449706537161,-1.7640797927868257,3.4799999999999995,-8.439623257653045,2158.036577514883,-inf,False
0,49,0.19199061393737793,3.847223816017188,0.7056311624273945,-0.5645049299419159,3.5389696871954217,-1.877884192390546,-5.8,-8.288047671168528,2149.7485298437146,-inf,True
1,0,0.004068613052368164,3.3655538486210967,0.22396119503130407,-0.9541360500648688,-4.222054935664965,4.5739056314386985,5.22,70.20366158718448,70.20366158718448,2149.7485298437146,False
1,1,0.00796198844909668,3.3379421944391554,0.1963495408493623,-0.9295923574586985,-3.840974889842349,3.9396193650245723,-3.48,70.1221839831095,140.32584557029398,2149.7485298437146,False
1,2,0.011966705322265625,3.3195344249845276,0.17794177139473444,-0.9019807032767571,-3.2006785192837897,3.635038278292742,5.22,70.04681262493231,210.37265819522628,2149.7485298437146,False
1,3,0.01543879508972168,3.2949907323783574,0.15339807878856426,-0.8743690490948155,-3.1838949485024504,3.603817781288288,0.5800000000000001,69.98185499538735,280.3545131906136,2149.7485298437146,False
1,4,0.0190432071685791,3.2796509244995007,0.13805827090970801,-0.8528933180644165,-2.7312721212536033,3.277454475921337,-2.9,69.92481068224674,350.27932387286035,2149.7485298437146,False
1,5,0.022958993911743164,3.2581751934691017,0.11658253987930856,-0.8283496254582462,-2.6285053720494633,3.103846538243549,-3.48,69.86757138637071,420.1468952592311,2149.7485298437146,False
1,6,0.02700018882751465,3.2428353855902454,0.1012427320004523,-0.803805932852076,-2.2918883028035384,2.961893567982889,2.8999999999999995,69.83381714247588,489.98071240170697,2149.7485298437146,False
1,7,0.030946731567382812,3.2213596545598464,0.07976700097005285,-0.7792622402459057,-2.3510610589357333,2.906186220813584,-0.5800000000000001,69.79908832570122,559.7798007274082,2149.7485298437146,False
1,8,0.034967660903930664,3.20601984668099,0.0644271930911966,-0.7516505860639642,-2.117184196240561,2.962468394659751,4.06,69.76809683165321,629.5478975590614,2149.7485298437146,False
1,9,0.0389406681060791,3.18147615407482,0.03988350048502731,-0.7271068934577939,-2.3583425844733052,2.899324471461591,-3.48,69.73988347629475,699.2877810353561,2149.7485298437146,False
1,10,0.04302787780761719,3.1661363461959633,0.024543692606170175,-0.6994952392758523,-2.1122746854924075,2.9408514383084854,4.06,69.723404419759,769.0111854551152,2149.7485298437146,False
1,11,0.046933889389038086,3.1446606151655643,0.003067961575771605,-0.6749515466696822,-2.245514307089717,2.90346893008837,-3.48,69.71019388104979,838.721379336165,2149.7485298437146,False
1,12,0.05095839500427246,3.126252845710937,-0.015339807878856249,-0.6504078540635119,-2.1713108079311705,2.837128983781575,-2.9,69.70398524563336,908.4253645817984,2149.7485298437146,False
1,13,0.054958343505859375,3.11091303783208,-0.030679615757712497,-0.6258641614573416,-2.0107780729735376,2.8095851990563325,0.5800000000000001,69.7079626866573,978.1333272684557,2149.7485298437146,False
1,14,0.059079885482788086,3.098641191528995,-0.04295146206079803,-0.6043884304269426,-1.7651460689274339,2.6350687062887044,-5.22,69.70312368908121,1047.836450957537,2149.7485298437146,False
1,15,0.06670689582824707,3.077165460498596,-0.0644271930911966,-0.5706408530934585,-1.5828874916024038,2.3986059837929563,0.0,69.73773008757182,1117.5741810451088,2149.7485298437146,False
1,16,0.07280087471008301,3.064893614195511,-0.07669903939428213,-0.5460971604872883,-1.3373728998477192,2.1837576400718537,-1.1600000000000001,69.76104700074386,1187.3352280458528,2149.7485298437146,False
1,17,0.07796454429626465,3.052621767892426,-0.08897088569736766,-0.5246214294568893,-1.2392416569916265,2.0684201415518904,5.8,69.77123602503258,1257.1064640708853,2149.7485298437146,False
1,18,0.08379578590393066,3.034213998437798,-0.10737865515199552,-0.500077736850719,-1.2998231530246482,1.9994002139932148,-5.8,69.80195538862368,1326.9084194595089,2149.7485298437146,False
1,19,0.08848404884338379,3.021942152134713,-0.11965050145508016,-0.47860200582032003,-1.2525967681170602,2.015858549772909,0.5800000000000001,69.84482922715009,1396.753248686659,2149.7485298437146,False
1,20,0.09317898750305176,3.0127382674073995,-0.1288543861823932,-0.46019423636569234,-1.1169646950081538,1.9207549986811572,5.22,69.85704137559594,1466.610290062255,2149.7485298437146,False
1,21,0.09768033027648926,2.9912625363770005,-0.15033011721279266,-0.4356505437595221,-1.481727975311061,2.1057067083054726,0.5800000000000001,69.90387448485032,1536.5141645471053,2149.7485298437146,False
1,22,0.10218334197998047,2.9759227284981438,-0.1656699250916489,-0.4141748127291231,-1.4958017796808696,2.1141465189899966,2.8999999999999995,69.92671735801927,1606.4408819051246,2149.7485298437146,False
1,23,0.10689830780029297,2.9544469974677448,-0.18714565612204836,-0.3865631585471816,-1.6890557525379013,2.293865703850638,5.22,69.95265982450577,1676.3935417296304,2149.7485298437146,False
1,24,0.11141347885131836,2.9237673817100323,-0.21782527187976086,-0.35588354278946877,-2.172991259443142,2.5600696282833058,-3.48,70.00740271084192,1746.4009444404724,2149.7485298437146,False
1,25,0.11591768264770508,2.9022916506796332,-0.23930100291016032,-0.3313398501832985,-2.157020598021156,2.5142230672185093,-4.0600000000000005,70.04073270160201,1816.4416771420745,2149.7485298437146,False
1,26,0.12041687965393066,2.8808159196492342,-0.2607767339405589,-0.303728196001357,-2.1476205637295918,2.5954093957290527,1.1599999999999993,70.08951048813023,1886.5311876302046,2149.7485298437146,False
1,27,0.1249542236328125,2.859340188618835,-0.28225246497095746,-0.28225246497095796,-2.135269137928589,2.4218539904082443,-1.7400000000000002,-9.864336624280934,1876.6668510059237,2149.7485298437146,False
1,28,0.12947964668273926,2.8317285344368934,-0.30986411915290013,-0.25464081078901646,-2.347034457742338,2.5304487633293076,-2.3200000000000003,-9.800766135194811,1866.8660848707289,2149.7485298437146,False
1,29,0.13400578498840332,2.813320764982266,-0.3282718886075271,-0.23316507975861744,-2.1556855055199,2.3820012365230405,0.5800000000000001,-9.749478659530341,1857.1166062111986,2149.7485298437146,False
1,30,0.13853955268859863,2.788777072376096,-0.35281558121369727,-0.21168934872821848,-2.2496546342993855,2.2857447132955664,-5.22,-9.691896186177896,1847.4247100250207,2149.7485298437146,False
1,31,0.14306044578552246,2.767301341345697,-0.37429131224409673,-0.1932815792735908,-2.203241752841449,2.117273290986169,-5.22,-9.624056260380348,1837.8006537646404,2149.7485298437146,False
1,32,0.14757156372070312,2.748893571891069,-0.3926990816987246,-0.17487380981896308,-2.065870209124875,2.0108503935374906,1.7399999999999993,-9.546581005928319,1828.254072758712,2149.7485298437146,False
1,33,0.1521153450012207,2.72741784086067,-0.41417481272912315,-0.1595340019401067,-2.081721230378105,1.829490177962696,-3.48,-9.470374932001208,1818.7836978267107,2149.7485298437146,False
1,34,0.15666890144348145,2.705942109830271,-0.4356505437595217,-0.14419419406125028,-2.090290858792776,1.7122946220038309,-1.7400000000000002,-9.380719787758805,1809.402978038952,2149.7485298437146,False
1,35,0.16121315956115723,2.6875343403756435,-0.4540583132141496,-0.13192234775816514,-1.9885966927798482,1.5297422535174403,-5.22,-9.313464438762619,1800.0895136001893,2149.7485298437146,False
1,36,0.16574740409851074,2.6660586093452445,-0.47553404424454904,-0.11658253987930872,-2.033898348859448,1.5227468033085505,-0.5800000000000001,-9.205003953614517,1790.8845096465748,2149.7485298437146,False
1,37,0.1703956127166748,2.6445828783148455,-0.4970097752749476,-0.10124273200045232,-32.92753248986946,32.38828624193498,1.7399999999999993,-9.118684455903287,1781.7658251906714,2149.7485298437146,False
1,38,0.17492961883544922,2.6231071472844465,-0.5184855063053462,-0.09203884727313846,-21.834766674511247,21.054708572407584,-1.1600000000000001,-9.93838049466822,1771.827444696003,2149.7485298437146,False
1,39,0.17943120002746582,2.5954954931025047,-0.5460971604872888,-0.07976700097005335,-14.960161108903959,13.913195902881633,-4.64,-110.59768188545013,1661.229762810553,2149.7485298437146,False
1,40,0.1840043067932129,2.5740197620721057,-0.5675728915176874,-0.07056311624273949,-10.333078062654888,9.229548929111255,-5.22,-110.93254172801112,1550.297221082542,2149.7485298437146,False
1,41,0.18915963172912598,2.552544031041707,-0.589048622548086,-0.05829126993965436,-7.282156772533984,6.289189493165414,2.8999999999999995,-110.95727236830115,1439.3399487142408,2149.7485298437146,False
1,42,0.1937410831451416,2.5249323768597653,-0.6166602767300278,-0.04601942363656923,-5.629155417463229,4.455559090310963,5.22,-110.79668820377113,1328.5432605104697,2149.7485298437146,False
1,43,0.19826841354370117,2.497320722677824,-0.6442719309119695,-0.03681553890925539,-4.582969383691405,3.178327789970665,3.4799999999999995,-110.51933100174111,1218.0239295087285,2149.7485298437146,False
1,44,0.20276904106140137,2.4605051837685683,-0.6810874698212253,-0.02454369260617026,-4.247735669019965,2.4723415400670437,-5.22,-110.17609434486585,1107.8478351638628,2149.7485298437146,False
1,45,0.2072896957397461,2.432893529586627,-0.7086991240031661,-0.015339807878856412,-3.7001676501704313,1.9095041929754615,-5.8,-109.8468605745197,998.0009745893431,2149.7485298437146,True
2,0,0.0035927295684814453,2.8992236891038616,-0.24236896448593193,0.9786797426710391,2.5410513225520606,-2.2957867888483,4.64,70.25723067243352,70.25723067243352,2149.7485298437146,False
2,1,0.008823871612548828,2.9084275738311756,-0.2331650797586171,0.9694758579437253,1.9102173842358,-1.7532480826653896,5.8,70.2209922255808,140.47822289801434,2149.7485298437146,False
2,2,0.014465093612670898,2.9114955354069467,-0.2300971181828464,0.9633399347921826,1.309827313570116,-1.2966551482242665,1.1599999999999993,70.22375500138337,210.70197789939772,2149.7485298437146,False
2,3,0.01900482177734375,2.9114955354069467,-0.2300971181828464,0.9572040116406401,0.8382894806848743,-1.0470793373952463,-2.9,70.21766397937205,280.91964187876977,2149.7485298437146,False
2,4,0.02352738380432129,2.9145634969827183,-0.2270291566070748,0.9510680884890975,0.6455229352959091,-0.8881661112481128,-1.1600000000000001,70.21353045400548,351.13317233277525,2149.7485298437146,False
2,5,0.028058767318725586,2.9145634969827183,-0.2270291566070748,0.944932165337555,0.41313467858938185,-0.7860797728441684,2.8999999999999995,70.2113746678955,421.34454700067073,2149.7485298437146,False
2,6,0.0325932502746582,2.9114955354069467,-0.2300971181828464,0.9387962421860124,0.155668659762486,-0.7205661236896811,-4.0600000000000005,70.2175979783661,491.5621449790368,2149.7485298437146,False
2,7,0.03712725639343262,2.9145634969827183,-0.2270291566070748,0.9326603190344698,0.20837511256316943,-0.6786566597917331,0.5800000000000001,70.221146313572,561.7832912926089,2149.7485298437146,False
2,8,0.041661977767944336,2.9114955354069467,-0.2300971181828464,0.9295923574586985,0.024641803988540503,-0.5430585303185852,2.3199999999999994,70.22882758641512,632.012118879024,2149.7485298437146,False
2,9,0.04628944396972656,2.9084275738311756,-0.2331650797586171,0.9203884727313847,-0.09079269025055246,-0.6672477938135613,-5.22,70.22849931135691,702.2406181903809,2149.7485298437146,False
2,10,0.05096793174743652,2.9084275738311756,-0.2331650797586171,0.9142525495798421,-0.05810732176035358,-0.6378180938456506,-1.1600000000000001,70.24405515117456,772.4846733415554,2149.7485298437146,False
2,11,0.055503129959106445,2.9084275738311756,-0.2331650797586171,0.9050486648525283,-0.037188685926626296,-0.7341923250170965,-1.1600000000000001,70.24616688468294,842.7308402262383,2149.7485298437146,False
2,12,0.06002402305603027,2.9053596122554044,-0.23623304133438872,0.8989127417009857,-0.13285717900188715,-0.6879959280286463,4.06,70.24776371754784,912.9786039437862,2149.7485298437146,False
2,13,0.06459736824035645,2.9022916506796332,-0.23930100291016032,0.8958447801252144,-0.19285134467839377,-0.5481401440555235,3.4799999999999995,70.25889601746155,983.2374999612477,2149.7485298437146,False
2,14,0.06911015510559082,2.890019804376548,-0.25157284921324496,0.8927768185494431,-0.5604466968845325,-0.46006515126812514,-2.3200000000000003,70.29424368276307,1053.531743644011,2149.7485298437146,False
2,15,0.07362508773803711,2.8838838812250054,-0.2577087723647882,0.8866408953979006,-0.5770752849802457,-0.5128310957857372,-5.8,70.29685782745656,1123.8286014714674,2149.7485298437146,False
2,16,0.07817435264587402,2.8777479580734626,-0.2638446955163305,0.8835729338221293,-0.5862746178239736,-0.436685119021176,4.06,-9.678329232263346,1114.150272239204,2149.7485298437146,False
2,17,0.08268213272094727,2.868544073346149,-0.2730485802436444,0.8774370106705868,-0.7033472994387314,-0.4982328388611527,-5.8,-9.662699443691052,1104.487572795513,2149.7485298437146,False
2,18,0.08728837966918945,2.8624081501946064,-0.27918450339518674,0.868233125943273,-0.6641752141812726,-0.6399184306818528,-4.0600000000000005,-9.638044138807432,1094.8495286567056,2149.7485298437146,False
2,19,0.0918583869934082,2.859340188618835,-0.28225246497095746,0.859029241215959,-0.5329517582339175,-0.7331866591101106,-3.48,-9.628026751970529,1085.221501904735,2149.7485298437146,False
2,20,0.09638214111328125,2.856272227043064,-0.28532042654672907,0.8498253564886452,-0.45004146071201706,-0.7960964681574123,4.06,-9.622156372059566,1075.5993455326754,2149.7485298437146,False
2,21,0.10090160369873047,2.84706834231575,-0.294524311274043,0.8344855486097889,-0.6153703355832966,-31.02401508210073,-5.8,-9.6055102313981,1065.9938353012774,2149.7485298437146,False
2,22,0.10541296005249023,2.8440003807399785,-0.2975922728498146,0.8252816638824749,-0.5030705926168946,-20.18307038607519,-5.22,-9.603914125341168,1056.3899211759363,2149.7485298437146,False
2,23,0.10989022254943848,2.8440003807399785,-0.2975922728498146,0.8099418560036186,-0.3219651792748126,-13.467780697233412,-2.3200000000000003,-9.603384007918942,1046.7865371680173,2149.7485298437146,False
2,24,0.11441826820373535,2.8409324191642074,-0.3006602344255853,0.7946020481247621,-0.31493272075160156,-9.163754676308017,0.5800000000000001,-9.59828364420267,1037.1882535238146,2149.7485298437146,False
2,25,0.11892461776733398,2.837864457588436,-0.3037281960013569,0.7761942786701345,-0.31155668405266057,-21.16461720554998,-5.22,-9.605230802031098,1027.5830227217834,2149.7485298437146,False
2,26,0.12438678741455078,2.837864457588436,-0.3037281960013569,0.7547185476397354,-0.19939627779370278,-14.176275096088204,-4.0600000000000005,-9.61374822097863,1017.9692745008048,2149.7485298437146,False
2,27,0.12888479232788086,2.837864457588436,-0.3037281960013569,0.7332428166093364,-0.12761361778796979,-40.87730408610379,1.7399999999999993,-9.613454343704676,1008.3558201571001,2149.7485298437146,False
2,28,0.13337111473083496,2.834796496012665,-0.3067961575771285,0.7179030087304801,-0.1915788686066492,-26.71100538121819,2.3199999999999994,-9.649569698645175,998.7062504584549,2149.7485298437146,False
2,29,0.1378798484802246,2.8286605728611223,-0.31293208072867085,0.6964272777000811,-0.34132585104266483,-48.74069933963388,-2.9,-9.658058026976063,989.0481924314788,2149.7485298437146,False
2,30,0.14243006706237793,2.82252464970958,-0.31906800388021317,0.6810874698212247,-0.4351794608987672,-31.73587486794436,-4.0600000000000005,-9.714995222494432,979.3331972089844,2149.7485298437146,False
2,31,0.1469871997833252,2.82252464970958,-0.31906800388021317,0.662679700366597,-0.278514854975211,-20.9600779180759,5.22,-9.755529282352745,969.5776679266316,2149.7485298437146,False
2,32,0.15155768394470215,2.8102528034064944,-0.3313398501832987,0.6473398924877406,-0.6095594554765631,-13.95358730293409,0.0,-9.710621905532033,959.8670460210997,2149.7485298437146,False
2,33,0.15613627433776855,2.801048918679181,-0.3405437349106126,0.6320000846088841,-0.7132810694668094,-9.468900903814191,3.4799999999999995,-9.677002592249226,950.1900434288505,2149.7485298437146,False
2,34,0.16075634956359863,2.7857091108003242,-0.3558835427894689,0.6227961998815703,-0.9900700186847783,-6.380238658976688,3.4799999999999995,-9.607310386318156,940.5827330425323,2149.7485298437146,False
2,35,0.16534185409545898,2.7642333797699252,-0.37735927381986833,0.6135923151542565,-1.3901321892940317,-4.407561617746125,4.64,-9.517181650477381,931.0655513920549,2149.7485298437146,False
2,36,0.16984200477600098,2.739689687163755,-0.4019029664260376,0.607456392002714,-1.7655021703274827,-3.0397938276523457,-2.9,-9.403315185378483,921.6622362066764,2149.7485298437146,False
2,37,0.17432498931884766,2.715145994557585,-0.4264466590322087,0.6013204688511713,-2.0095645171352845,-2.1653788317289293,0.5800000000000001,-9.29189960597697,912.3703366006995,2149.7485298437146,False
2,38,0.17893218994140625,2.6906023019514147,-0.450990351638378,0.5982525072754,-2.1465487267948027,-1.4933958817850426,5.22,-9.19772770115224,903.1726088995473,2149.7485298437146,False
2,39,0.1838076114654541,2.6568547246179306,-0.4847379289718621,0.5951845456996288,-2.485348583425151,-1.0568240369130157,-4.64,-9.04826563509799,894.1243432644493,2149.7485298437146,False
2,40,0.18831706047058105,2.629243070435989,-0.5123495831538047,0.5951845456996288,-2.5746449815708172,-0.6763673836243301,5.22,-8.929825917819121,885.1945173466302,2149.7485298437146,False
2,41,0.19306087493896484,2.5924275315267336,-0.5491651220630596,0.5982525072754,-2.894674044817492,-0.3289666874685573,1.7399999999999993,-8.751611037723663,876.4429063089065,2149.7485298437146,False
2,42,0.19785046577453613,2.5556119926174783,-0.5859806609723144,0.5951845456996288,-3.0901924951026754,-0.31367210551483327,-4.0600000000000005,-8.588153064412067,867.8547532444944,2149.7485298437146,False
2,43,0.2023918628692627,2.5157284921324514,-0.6258641614573417,0.5951845456996288,-3.38899773447872,-0.20075014752949333,-5.8,-8.407333661388478,859.4474195831059,2149.7485298437146,False
2,44,0.20691871643066406,2.478912953223196,-0.6626797003665974,0.5921165841238575,-3.4754876008097706,-0.2373575153141582,-2.3200000000000003,-8.213917458434919,851.233502124671,2149.7485298437146,False
2,45,0.21142029762268066,2.448233337465483,-0.6933593161243099,0.5859806609723149,-3.3195481297506677,-0.3709560228475424,-4.64,-8.066944367926158,843.1665577567449,2149.7485298437146,False
2,46,0.2160344123840332,2.408349836980457,-0.7332428166093363,0.5798447378207724,-3.513091201053395,-0.45103960816288424,-2.9,-7.842923036284865,835.32363472046,2149.7485298437146,True
3,0,0.0037512779235839844,-2.8992236891038616,0.24236896448593193,-0.8314175870340175,-3.9971501869230113,3.4191773200763493,-1.7400000000000002,70.26427482528011,70.26427482528011,2149.7485298437146,False
3,1,0.008973836898803711,-2.9268353432858034,0.21475731030398926,-0.803805932852076,-22.28038540577553,12.47787269336121,-4.0600000000000005,70.18478754288603,140.44906236816615,2149.7485298437146,False
3,2,0.013664722442626953,-2.9391071895888885,0.2024854640009046,-0.7884661249732196,-14.679571490304609,8.510994562011517,-5.22,69.8365756878745,210.28563805604065,2149.7485298437146,False
3,3,0.01825690269470215,-2.9483110743162024,0.1932815792735907,-0.7700583555185919,-9.717296445400729,6.0917779028989205,5.8,69.51954126496643,279.8051793210071,2149.7485298437146,False
3,4,0.022797107696533203,-2.9605829206192875,0.18100973297050515,-0.7516505860639642,-6.653442534053166,4.550297071350362,2.8999999999999995,69.32757379288606,349.13275311389316,2149.7485298437146,False
3,5,0.027315139770507812,-2.9759227284981438,0.1656699250916489,-0.7332428166093364,-4.803921790016053,3.5670524075306727,2.3199999999999994,69.22071486184694,418.3534679757401,2149.7485298437146,False
3,6,0.031859636306762695,-2.9912625363770005,0.15033011721279266,-0.7117670855789375,-3.616923979154013,3.0422931877808486,5.22,69.17335617311618,487.5268241488563,2149.7485298437146,False
